Table                    | Index        | Content
InstructionST            | 476          | CMP32rr_REV
InstructionST            | 477          | CMP64i32
InstructionST            | 478          | CMP64mi32
InstructionST            | 479          | CMP64mi8
InstructionST            | 480          | CMP64mr
InstructionST            | 481          | CMP64ri32
InstructionST            | 482          | CMP64ri8
InstructionST            | 483          | CMP64rm
InstructionST            | 484          | CMP64rr
InstructionST            | 485          | CMP64rr_REV
InstructionST            | 486          | CMP8i8
InstructionST            | 487          | CMP8mi
InstructionST            | 488          | CMP8mi8
InstructionST            | 489          | CMP8mr
InstructionST            | 490          | CMP8ri
InstructionST            | 491          | CMP8ri8
InstructionST            | 492          | CMP8rm
InstructionST            | 493          | CMP8rr
InstructionST            | 494          | CMP8rr_REV
InstructionST            | 495          | CMPPDrmi
InstructionST            | 496          | CMPPDrri
InstructionST            | 497          | CMPPSrmi
InstructionST            | 498          | CMPPSrri
InstructionST            | 499          | CMPSB
InstructionST            | 500          | CMPSDrm
InstructionST            | 501          | CMPSDrm_Int
InstructionST            | 502          | CMPSDrr
InstructionST            | 503          | CMPSDrr_Int
InstructionST            | 504          | CMPSL
InstructionST            | 505          | CMPSQ
InstructionST            | 506          | CMPSSrm
InstructionST            | 507          | CMPSSrm_Int
InstructionST            | 508          | CMPSSrr
InstructionST            | 509          | CMPSSrr_Int
InstructionST            | 510          | CMPSW
InstructionST            | 511          | CMPXCHG16B
InstructionST            | 512          | CMPXCHG16rm
InstructionST            | 513          | CMPXCHG16rr
InstructionST            | 514          | CMPXCHG32rm
InstructionST            | 515          | CMPXCHG32rr
InstructionST            | 516          | CMPXCHG64rm
InstructionST            | 517          | CMPXCHG64rr
InstructionST            | 518          | CMPXCHG8B
InstructionST            | 519          | CMPXCHG8rm
InstructionST            | 520          | CMPXCHG8rr
InstructionST            | 521          | COMISDrm
InstructionST            | 522          | COMISDrm_Int
InstructionST            | 523          | COMISDrr
InstructionST            | 524          | COMISDrr_Int
InstructionST            | 525          | COMISSrm
InstructionST            | 526          | COMISSrm_Int
InstructionST            | 527          | COMISSrr
InstructionST            | 528          | COMISSrr_Int
InstructionST            | 529          | COMP_FST0r
InstructionST            | 530          | COM_FIPr
InstructionST            | 531          | COM_FIr
InstructionST            | 532          | COM_FST0r
InstructionST            | 533          | COM_FpIr32
InstructionST            | 534          | COM_FpIr64
InstructionST            | 535          | COM_FpIr80
InstructionST            | 536          | COM_Fpr32
InstructionST            | 537          | COM_Fpr64
InstructionST            | 538          | COM_Fpr80
InstructionST            | 539          | COPY
InstructionST            | 540          | COPY_TO_REGCLASS
InstructionST            | 541          | CPUID
InstructionST            | 542          | CQO
InstructionST            | 543          | CRC32r32m16
InstructionST            | 544          | CRC32r32m32
InstructionST            | 545          | CRC32r32m8
InstructionST            | 546          | CRC32r32r16
InstructionST            | 547          | CRC32r32r32
InstructionST            | 548          | CRC32r32r8
InstructionST            | 549          | CRC32r64m64
InstructionST            | 550          | CRC32r64m8
InstructionST            | 551          | CRC32r64r64
InstructionST            | 552          | CRC32r64r8
InstructionST            | 553          | CS_PREFIX
InstructionST            | 554          | CVTDQ2PDrm
InstructionST            | 555          | CVTDQ2PDrr
InstructionST            | 556          | CVTDQ2PSrm
InstructionST            | 557          | CVTDQ2PSrr
InstructionST            | 558          | CVTPD2DQrm
InstructionST            | 559          | CVTPD2DQrr
InstructionST            | 560          | CVTPD2PSrm
