Table                    | Index        | Content
X86InstST                | 346          | BTS64rr
X86InstST                | 347          | BZHI32rm
X86InstST                | 348          | BZHI32rr
X86InstST                | 349          | BZHI64rm
X86InstST                | 350          | BZHI64rr
X86InstST                | 351          | CALL16m
X86InstST                | 352          | CALL16m_NT
X86InstST                | 353          | CALL16r
X86InstST                | 354          | CALL16r_NT
X86InstST                | 355          | CALL32m
X86InstST                | 356          | CALL32m_NT
X86InstST                | 357          | CALL32r
X86InstST                | 358          | CALL32r_NT
X86InstST                | 359          | CALL64m
X86InstST                | 360          | CALL64m_NT
X86InstST                | 361          | CALL64m_RVMARKER
X86InstST                | 362          | CALL64pcrel32
X86InstST                | 363          | CALL64pcrel32_RVMARKER
X86InstST                | 364          | CALL64r
X86InstST                | 365          | CALL64r_NT
X86InstST                | 366          | CALL64r_RVMARKER
X86InstST                | 367          | CALLpcrel16
X86InstST                | 368          | CALLpcrel32
X86InstST                | 369          | CATCHRET
X86InstST                | 370          | CBW
X86InstST                | 371          | CDQ
X86InstST                | 372          | CDQE
X86InstST                | 373          | CHS_F
X86InstST                | 374          | CHS_Fp32
X86InstST                | 375          | CHS_Fp64
X86InstST                | 376          | CHS_Fp80
X86InstST                | 377          | CLAC
X86InstST                | 378          | CLC
X86InstST                | 379          | CLD
X86InstST                | 380          | CLDEMOTE
X86InstST                | 381          | CLEANUPRET
X86InstST                | 382          | CLFLUSH
X86InstST                | 383          | CLFLUSHOPT
X86InstST                | 384          | CLGI
X86InstST                | 385          | CLI
X86InstST                | 386          | CLRSSBSY
X86InstST                | 387          | CLTS
X86InstST                | 388          | CLUI
X86InstST                | 389          | CLWB
X86InstST                | 390          | CLZERO32r
X86InstST                | 391          | CLZERO64r
X86InstST                | 392          | CMC
X86InstST                | 393          | CMOV16rm
X86InstST                | 394          | CMOV16rr
X86InstST                | 395          | CMOV32rm
X86InstST                | 396          | CMOV32rr
X86InstST                | 397          | CMOV64rm
X86InstST                | 398          | CMOV64rr
X86InstST                | 399          | CMOVBE_F
X86InstST                | 400          | CMOVBE_Fp32
X86InstST                | 401          | CMOVBE_Fp64
X86InstST                | 402          | CMOVBE_Fp80
X86InstST                | 403          | CMOVB_F
X86InstST                | 404          | CMOVB_Fp32
X86InstST                | 405          | CMOVB_Fp64
X86InstST                | 406          | CMOVB_Fp80
X86InstST                | 407          | CMOVE_F
X86InstST                | 408          | CMOVE_Fp32
X86InstST                | 409          | CMOVE_Fp64
X86InstST                | 410          | CMOVE_Fp80
X86InstST                | 411          | CMOVNBE_F
X86InstST                | 412          | CMOVNBE_Fp32
X86InstST                | 413          | CMOVNBE_Fp64
X86InstST                | 414          | CMOVNBE_Fp80
X86InstST                | 415          | CMOVNB_F
X86InstST                | 416          | CMOVNB_Fp32
X86InstST                | 417          | CMOVNB_Fp64
X86InstST                | 418          | CMOVNB_Fp80
X86InstST                | 419          | CMOVNE_F
X86InstST                | 420          | CMOVNE_Fp32
X86InstST                | 421          | CMOVNE_Fp64
X86InstST                | 422          | CMOVNE_Fp80
X86InstST                | 423          | CMOVNP_F
X86InstST                | 424          | CMOVNP_Fp32
X86InstST                | 425          | CMOVNP_Fp64
X86InstST                | 426          | CMOVNP_Fp80
X86InstST                | 427          | CMOVP_F
X86InstST                | 428          | CMOVP_Fp32
X86InstST                | 429          | CMOVP_Fp64
X86InstST                | 430          | CMOVP_Fp80
X86InstST                | 431          | CMOV_FR16X
X86InstST                | 432          | CMOV_FR32
X86InstST                | 433          | CMOV_FR32X
X86InstST                | 434          | CMOV_FR64
X86InstST                | 435          | CMOV_FR64X
X86InstST                | 436          | CMOV_GR16
X86InstST                | 437          | CMOV_GR32
X86InstST                | 438          | CMOV_GR8
X86InstST                | 439          | CMOV_RFP32
X86InstST                | 440          | CMOV_RFP64
X86InstST                | 441          | CMOV_RFP80
X86InstST                | 442          | CMOV_VK1
X86InstST                | 443          | CMOV_VK16
X86InstST                | 444          | CMOV_VK2
X86InstST                | 445          | CMOV_VK32
X86InstST                | 446          | CMOV_VK4
X86InstST                | 447          | CMOV_VK64
X86InstST                | 448          | CMOV_VK8
X86InstST                | 449          | CMOV_VR128
X86InstST                | 450          | CMOV_VR128X
X86InstST                | 451          | CMOV_VR256
X86InstST                | 452          | CMOV_VR256X
X86InstST                | 453          | CMOV_VR512
X86InstST                | 454          | CMOV_VR64
X86InstST                | 455          | CMP16i16
X86InstST                | 456          | CMP16mi
X86InstST                | 457          | CMP16mi8
X86InstST                | 458          | CMP16mr
X86InstST                | 459          | CMP16ri
X86InstST                | 460          | CMP16ri8
X86InstST                | 461          | CMP16rm
X86InstST                | 462          | CMP16rr
X86InstST                | 463          | CMP16rr_REV
X86InstST                | 464          | CMP32i32
X86InstST                | 465          | CMP32mi
X86InstST                | 466          | CMP32mi8
X86InstST                | 467          | CMP32mr
X86InstST                | 468          | CMP32ri
X86InstST                | 469          | CMP32ri8
X86InstST                | 470          | CMP32rm
X86InstST                | 471          | CMP32rr
X86InstST                | 472          | CMP32rr_REV
X86InstST                | 473          | CMP64i32
X86InstST                | 474          | CMP64mi32
X86InstST                | 475          | CMP64mi8
X86InstST                | 476          | CMP64mr
X86InstST                | 477          | CMP64ri32
X86InstST                | 478          | CMP64ri8
X86InstST                | 479          | CMP64rm
X86InstST                | 480          | CMP64rr
X86InstST                | 481          | CMP64rr_REV
X86InstST                | 482          | CMP8i8
X86InstST                | 483          | CMP8mi
X86InstST                | 484          | CMP8mi8
X86InstST                | 485          | CMP8mr
X86InstST                | 486          | CMP8ri
X86InstST                | 487          | CMP8ri8
X86InstST                | 488          | CMP8rm
X86InstST                | 489          | CMP8rr
X86InstST                | 490          | CMP8rr_REV
X86InstST                | 491          | CMPPDrmi
X86InstST                | 492          | CMPPDrri
X86InstST                | 493          | CMPPSrmi
X86InstST                | 494          | CMPPSrri
X86InstST                | 495          | CMPSB
X86InstST                | 496          | CMPSDrm
X86InstST                | 497          | CMPSDrm_Int
X86InstST                | 498          | CMPSDrr
X86InstST                | 499          | CMPSDrr_Int
X86InstST                | 500          | CMPSL
X86InstST                | 501          | CMPSQ
X86InstST                | 502          | CMPSSrm
X86InstST                | 503          | CMPSSrm_Int
X86InstST                | 504          | CMPSSrr
X86InstST                | 505          | CMPSSrr_Int
X86InstST                | 506          | CMPSW
X86InstST                | 507          | CMPXCHG16B
X86InstST                | 508          | CMPXCHG16rm
X86InstST                | 509          | CMPXCHG16rr
X86InstST                | 510          | CMPXCHG32rm
X86InstST                | 511          | CMPXCHG32rr
X86InstST                | 512          | CMPXCHG64rm
X86InstST                | 513          | CMPXCHG64rr
X86InstST                | 514          | CMPXCHG8B
X86InstST                | 515          | CMPXCHG8rm
X86InstST                | 516          | CMPXCHG8rr
X86InstST                | 517          | COMISDrm
X86InstST                | 518          | COMISDrm_Int
X86InstST                | 519          | COMISDrr
X86InstST                | 520          | COMISDrr_Int
X86InstST                | 521          | COMISSrm
X86InstST                | 522          | COMISSrm_Int
X86InstST                | 523          | COMISSrr
X86InstST                | 524          | COMISSrr_Int
X86InstST                | 525          | COMP_FST0r
X86InstST                | 526          | COM_FIPr
X86InstST                | 527          | COM_FIr
X86InstST                | 528          | COM_FST0r
X86InstST                | 529          | COM_FpIr32
X86InstST                | 530          | COM_FpIr64
X86InstST                | 531          | COM_FpIr80
X86InstST                | 532          | COM_Fpr32
X86InstST                | 533          | COM_Fpr64
X86InstST                | 534          | COM_Fpr80
X86InstST                | 535          | CPUID
X86InstST                | 536          | CQO
X86InstST                | 537          | CRC32r32m16
X86InstST                | 538          | CRC32r32m32
X86InstST                | 539          | CRC32r32m8
